timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
9485767,7.56281,7.70207,7.0227,23.5577,1.0
9497532,7.5648,7.70428,6.3564,23.5577,1.0
9509176,7.55997,7.69926,5.51733,23.5492,1.0
9519883,7.54919,7.68854,7.81481,23.5663,1.0
9530819,7.5357,7.67452,6.31453,23.5535,1.0
9542354,7.51899,7.65776,6.48121,23.5706,1.0
9553766,7.49718,7.63551,5.72229,23.5677,1.0
9564827,7.47005,7.60789,6.31472,23.5535,1.0
9575783,7.43941,7.57621,6.94582,23.5492,1.0
9588324,7.40787,7.54439,6.99733,23.5549,1.0
9599756,7.37569,7.51154,6.27248,23.5492,1.0
9609922,7.34324,7.47842,7.72332,23.5549,1.0
9620828,7.31367,7.44866,7.86038,23.572,1.0
9632119,7.28787,7.4222,6.98505,23.5535,1.0
9644065,7.26446,7.39834,7.70032,23.552,1.0
9655373,7.2431,7.37649,6.98494,23.5535,1.0
9665839,7.22533,7.35843,8.79124,23.5535,1.0
9676322,7.21598,7.34864,9.3318,23.5463,1.0
9687443,7.21614,7.34891,7.72325,23.5549,1.0
9697754,7.22072,7.35372,7.67701,23.5492,1.0
9707783,7.22578,7.35887,7.02273,23.5577,1.0
9717755,7.22687,7.35997,4.54286,23.5563,1.0
9728839,7.22079,7.35361,6.8952,23.5435,1.0
9739771,7.21009,7.34316,6.53609,23.5763,1.0
9749918,7.19484,7.32725,4.52238,23.5549,1.0
9760811,7.17461,7.30685,7.71235,23.5535,1.0
9772317,7.15271,7.28483,5.81415,23.5763,1.0
9783508,7.1298,7.26137,7.09793,23.5663,1.0
9795716,7.10593,7.23694,6.42573,23.5649,1.0
9805766,7.08108,7.2116,6.34281,23.5563,1.0
9816819,7.0564,7.18663,7.84857,23.5706,1.0
9828049,7.03467,7.16428,6.99729,23.5549,1.0
